Date,Open Price,Close Price,High Price,Low Price,Volume
22-Feb-10,2798.29,2778.12,2804.3,2775.72,0
23-Feb-10,2789.75,2730.57,2801.2,2723.35,0
24-Feb-10,2734.31,2734.95,2744.06,2707.09,0
25-Feb-10,2725.25,2684.42,2743.81,2677.21,0
26-Feb-10,2706.02,2728.47,2730.22,2684.6,0
01-Mar-10,2743.17,2772.7,2775.06,2737.07,0
02-Mar-10,2772.87,2796.33,2796.66,2762.76,0
03-Mar-10,2790.01,2822.59,2826.14,2777.25,0
04-Mar-10,2807.54,2816.1,2832.7,2797.97,0
05-Mar-10,2823.45,2877.44,2877.44,2821.35,0
08-Mar-10,2888.02,2879.29,2890.37,2875.49,0
09-Mar-10,2879.14,2880.71,2888.59,2857.23,0
10-Mar-10,2879.95,2909.4,2912.34,2874.72,0
11-Mar-10,2898.06,2895.74,2910.86,2882.81,0
12-Mar-10,2901.16,2898.36,2921.8,2892.9,0
15-Mar-10,2894.79,2870.55,2895.94,2868.45,0
16-Mar-10,2880.72,2905.93,2913.28,2880.72,0
17-Mar-10,2915.17,2931.31,2936.37,2915.17,0
18-Mar-10,2920.47,2913.74,2931.41,2903.2,0
19-Mar-10,2921.96,2897.95,2933.51,2884.8,0
22-Mar-10,2889.13,2890.75,2890.75,2849.14,0
23-Mar-10,2892.23,2910.52,2916.93,2889.83,0
24-Mar-10,2913.7,2903.94,2920.92,2871.08,0
25-Mar-10,2904.93,2948.09,2952.29,2902.11,0
26-Mar-10,2948.15,2940.94,2952.49,2933.64,0
29-Mar-10,2947.18,2947.49,2961.62,2930.18,0
30-Mar-10,2956.8,2939.68,2969.2,2935.22,0
31-Mar-10,2936.54,2931.16,2947.17,2910.09,0
01-Apr-10,2941.46,2978.5,2980.83,2941.46,0
06-Apr-10,2941.46,2978.5,2980.83,2941.46,0
07-Apr-10,2988.49,2974.62,2990.9,2968.14,0
08-Apr-10,2988.49,2974.62,2990.9,2968.14,0
09-Apr-10,2959.57,2993.54,2993.54,2959.57,0
12-Apr-10,3008.8,3002.23,3019.49,2987.46,0
13-Apr-10,2994.32,2988.24,3006.4,2977.49,0
14-Apr-10,2999.39,3008.03,3020.77,2998.58,0
15-Apr-10,3013.14,3012.65,3023.1,2987.84,0
16-Apr-10,3003.11,2949.65,3027.14,2941.5,0
19-Apr-10,2941.87,2940.19,2952.93,2923.82,0
20-Apr-10,2948.5,2983.91,2985.57,2938.82,0
21-Apr-10,2988.69,2947.64,2990.05,2946.45,0
22-Apr-10,2945.68,2897.59,2966.3,2884.84,0
23-Apr-10,2900.44,2918.11,2931.37,2882.09,0
26-Apr-10,2936.95,2947.04,2962.94,2932.26,0
27-Apr-10,2943.22,2838.78,2943.22,2838.78,0
28-Apr-10,2819.71,2788.54,2839.03,2762.15,0
29-Apr-10,2795.61,2828.12,2840.87,2779.81,0
30-Apr-10,2826.1,2816.86,2850.49,2791.52,0
03-May-10,2806.71,2816.5,2828.79,2780.51,0
04-May-10,2819.25,2708.12,2819.25,2701.98,0
05-May-10,2711.96,2679.3,2725.67,2656.05,0
06-May-10,2656.33,2611.41,2701.06,2591.53,0
07-May-10,2563.63,2500.18,2611.98,2472.1,0
10-May-10,2534.81,2758.89,2758.89,2531.43,0
11-May-10,2728.31,2730.48,2733.14,2671.66,0
12-May-10,2723.24,2764.31,2787.64,2695.91,0
13-May-10,2777.29,2764.05,2787.7,2740.7,0
14-May-10,2755.83,2633.92,2755.83,2616.98,0
17-May-10,2621.64,2635.34,2675.16,2604.57,0
18-May-10,2655.87,2698.21,2713.47,2655.87,0
19-May-10,2669.11,2619.48,2669.11,2594.72,0
20-May-10,2626.19,2569.58,2656.45,2516.98,0
21-May-10,2565.07,2574.18,2586.9,2497.68,0
24-May-10,2586.84,2558.27,2600.45,2533.61,0
25-May-10,2504.97,2488.5,2504.97,2448.1,0
26-May-10,2516.48,2530.34,2567.4,2516.48,0
27-May-10,2544.18,2619.36,2621.7,2534.89,0
28-May-10,2629.62,2614.06,2637.59,2603.91,0
31-May-10,2608.03,2610.26,2622.32,2600.2,0
01-Jun-10,2595.63,2606.58,2619.5,2539.39,0
02-Jun-10,2589.33,2601.98,2606.29,2551.63,0
03-Jun-10,2629.61,2634.16,2668.56,2629.61,0
04-Jun-10,2638.21,2553.59,2655.17,2542.9,0
07-Jun-10,2528.63,2529.97,2558.94,2501.65,0
08-Jun-10,2536.96,2510.84,2541.24,2475.71,0
09-Jun-10,2527.95,2556.68,2556.68,2494.73,0
10-Jun-10,2542.01,2608.74,2623.05,2523.24,0
11-Jun-10,2616.12,2638.31,2651.39,2602.25,0
14-Jun-10,2653.3,2683.46,2687.52,2653.3,0
15-Jun-10,2663.88,2716.3,2723.55,2656.08,0
16-Jun-10,2728.7,2718.73,2736.93,2691.87,0
17-Jun-10,2716.4,2728.12,2746.66,2707.71,0
18-Jun-10,2730.02,2737.02,2748.33,2715.31,0
21-Jun-10,2762.38,2768.27,2788.73,2756.62,0
22-Jun-10,2751.16,2745.97,2761.35,2719.72,0
23-Jun-10,2725.85,2704.8,2740.46,2691.67,0
24-Jun-10,2717.25,2645.32,2721.65,2636.05,0
25-Jun-10,2649.07,2629.25,2663.87,2617.46,0
28-Jun-10,2636.45,2668.67,2671.48,2618.97,0
29-Jun-10,2643.24,2556.34,2643.24,2555.54,0
30-Jun-10,2565.02,2573.32,2596.9,2549.22,0
01-Jul-10,2548.49,2518.65,2560.52,2502.5,0
02-Jul-10,2531.41,2522.36,2562.22,2519.88,0
05-Jul-10,2527.79,2507.83,2531.88,2506.63,0
06-Jul-10,2519.8,2578.69,2602.79,2519.8,0
07-Jul-10,2562.6,2634.39,2634.39,2533.07,0
08-Jul-10,2646.97,2666.42,2676.75,2643.47,0
09-Jul-10,2678.26,2681.2,2690.52,2668.5,0
12-Jul-10,2686.8,2686.09,2702.73,2671.27,0
13-Jul-10,2688.23,2737.59,2739.99,2685.54,0
14-Jul-10,2744.71,2738.96,2749.8,2711.81,0
15-Jul-10,2730.77,2702.81,2752.14,2690.64,0
16-Jul-10,2710.81,2645.61,2727.62,2634.29,0
19-Jul-10,2639.36,2634.6,2675.06,2626.86,0
20-Jul-10,2650.64,2627.28,2658.84,2586.49,0
21-Jul-10,2646.45,2639.52,2674.08,2634.58,0
22-Jul-10,2628.08,2714.21,2718.35,2623.25,0
23-Jul-10,2710.91,2719.13,2732.74,2695.7,0
26-Jul-10,2732.99,2743.12,2743.34,2709.46,0
27-Jul-10,2759.19,2769.31,2789.51,2757.89,0
28-Jul-10,2774.45,2766.11,2791.24,2754.47,0
29-Jul-10,2770.01,2752.93,2801.46,2752.93,0
30-Jul-10,2747.72,2742.14,2766.87,2709.91,0
02-Aug-10,2756,2822.17,2826.03,2756,0
03-Aug-10,2818.09,2818.97,2821.98,2795.98,0
04-Aug-10,2817.19,2825.08,2839.51,2789.85,0
05-Aug-10,2826.58,2819.34,2849.45,2812.66,0
06-Aug-10,2826.86,2779.34,2841.76,2766.36,0
09-Aug-10,2805.28,2827.27,2828.52,2805.28,0
10-Aug-10,2820.96,2800.02,2821.86,2783.64,0
11-Aug-10,2784.91,2724.16,2784.91,2720.92,0
12-Aug-10,2717.37,2720.85,2737.24,2698.84,0
13-Aug-10,2738.81,2708.73,2741.69,2687.42,0
16-Aug-10,2713.06,2698.29,2723.41,2673.2,0
17-Aug-10,2706.01,2737.69,2738.49,2706.01,0
18-Aug-10,2730.71,2728.66,2740.86,2709.57,0
19-Aug-10,2736.51,2675.02,2752.47,2674.68,0
20-Aug-10,2674.69,2643.98,2690.46,2637.72,0
23-Aug-10,2648.88,2660.84,2683.7,2640.84,0
24-Aug-10,2644.47,2614.54,2644.47,2586.98,0
25-Aug-10,2611.03,2587.4,2624.1,2560,0
26-Aug-10,2603.37,2606.89,2619.84,2592.43,0
27-Aug-10,2599.99,2630.35,2632.12,2579.91,0
30-Aug-10,2636.83,2616.57,2642.94,2608.47,0
31-Aug-10,2596.17,2622.95,2622.95,2576.35,0
01-Sep-10,2629.51,2715.27,2716.3,2610.46,0
02-Sep-10,2706.05,2715.19,2725.71,2696.05,0
03-Sep-10,2720.13,2746.23,2771.17,2716.6,0
06-Sep-10,2757.48,2753.6,2761.54,2748.47,0
07-Sep-10,2747.82,2727.16,2747.82,2710.45,0
08-Sep-10,2721.49,2752.89,2759.6,2703.96,0
09-Sep-10,2746.63,2782.43,2792.03,2735.49,0
10-Sep-10,2775.64,2780.4,2785.43,2764.4,0
13-Sep-10,2800.88,2805.06,2821.05,2796.7,0
14-Sep-10,2803.81,2806.47,2813.25,2784.17,0
15-Sep-10,2810.98,2794.36,2813.3,2777.36,0
16-Sep-10,2792.27,2784.61,2802.21,2780.8,0
17-Sep-10,2806.58,2757.37,2821.55,2747.97,0
20-Sep-10,2765.05,2802.67,2806.71,2762.37,0
21-Sep-10,2799.77,2794.55,2827.44,2792.94,0
22-Sep-10,2798.61,2752.77,2799.96,2747.72,0
23-Sep-10,2768.25,2738.61,2780.26,2709.78,0
24-Sep-10,2731.74,2792.75,2797.06,2720.17,0
27-Sep-10,2796.94,2776.33,2805.3,2774.23,0
28-Sep-10,2769.42,2774.62,2789.32,2737.23,0
29-Sep-10,2782.17,2752.71,2800.05,2742.77,0
30-Sep-10,2743.52,2747.9,2796.68,2728.42,0
01-Oct-10,2747.93,2732.91,2776.75,2719.71,0
04-Oct-10,2732.12,2701.02,2732.94,2695.18,0
05-Oct-10,2699.63,2758.56,2764.76,2690.88,0
06-Oct-10,2768.47,2780,2793.64,2768.47,0
07-Oct-10,2780.71,2786.88,2809,2757.7,0
08-Oct-10,2782.04,2785.43,2794.11,2765.81,0
11-Oct-10,2790.64,2789.72,2797.7,2781.98,0
12-Oct-10,2778.22,2775.75,2780.09,2745.63,0
13-Oct-10,2784.6,2840.55,2844.06,2784.6,0
14-Oct-10,2843.15,2836.11,2859.96,2834.34,0
15-Oct-10,2840.64,2841.65,2852.87,2819.06,0
18-Oct-10,2830.03,2850.72,2856.41,2820.58,0
19-Oct-10,2846.63,2837.33,2867.63,2827.57,0
20-Oct-10,2828.06,2851.52,2852.99,2822.34,0
21-Oct-10,2848.23,2882.29,2890.54,2837.57,0
22-Oct-10,2873.55,2873.74,2887.08,2864.73,0
25-Oct-10,2886.29,2871.48,2891.52,2864.17,0
26-Oct-10,2865.54,2856.31,2869.74,2836.43,0
27-Oct-10,2845.56,2829.42,2865.35,2825.66,0
28-Oct-10,2841.38,2845.53,2863.44,2836.21,0
29-Oct-10,2840.12,2844.99,2860.62,2825.88,0
01-Nov-10,2861.56,2836.73,2874.28,2825.42,0
02-Nov-10,2830.33,2861.01,2866.14,2827.4,0
03-Nov-10,2866.12,2830.43,2872.12,2824.28,0
04-Nov-10,2848.68,2884.21,2896.52,2848.68,0
05-Nov-10,2891.83,2875.94,2895.26,2857.95,0
08-Nov-10,2871.74,2867.96,2871.74,2852.58,0
09-Nov-10,2861.63,2890.64,2902.8,2859.48,0
10-Nov-10,2881.33,2845.93,2883.99,2832.15,0
11-Nov-10,2851.31,2831.22,2856.44,2818.45,0
12-Nov-10,2804.35,2822.43,2837.49,2765.65,0
15-Nov-10,2814.45,2848.45,2856.63,2796.43,0
16-Nov-10,2835.42,2781.77,2835.42,2781.77,0
17-Nov-10,2778.29,2802.7,2807.62,2775.84,0
18-Nov-10,2818.3,2855.23,2859.45,2818.3,0
19-Nov-10,2855.35,2845.75,2857.59,2820.43,0
22-Nov-10,2845.92,2811.43,2871.17,2804.6,0
23-Nov-10,2797.03,2739.37,2799.96,2739.37,0
24-Nov-10,2746.7,2758.02,2768.71,2722.9,0
25-Nov-10,2761.64,2765.05,2768.02,2742.36,0
26-Nov-10,2747.69,2736.96,2753.14,2707.91,0
29-Nov-10,2748.94,2669.96,2772.36,2669.96,0
30-Nov-10,2672.96,2650.99,2684.48,2635.08,0
01-Dec-10,2665.66,2721.87,2727.35,2665.66,0
02-Dec-10,2732.17,2781.39,2785.96,2704.76,0
03-Dec-10,2779.02,2782.39,2796.03,2759.12,0
06-Dec-10,2784.13,2769.96,2789.54,2756.22,0
07-Dec-10,2774.13,2802.74,2823.19,2771.14,0
08-Dec-10,2794.07,2818.95,2835.36,2782.39,0
09-Dec-10,2835.19,2840.71,2846.87,2825.88,0
10-Dec-10,2846.65,2839.53,2850.17,2832.89,0
13-Dec-10,2847.83,2855.37,2867.23,2841.43,0
14-Dec-10,2856.9,2861.67,2862.3,2842.57,0
15-Dec-10,2854.58,2841.99,2854.58,2826.1,0
16-Dec-10,2839.78,2845.78,2849.93,2823.91,0
17-Dec-10,2851.3,2821.77,2853.99,2818.9,0
20-Dec-10,2825.15,2839.22,2863.37,2821.47,0
21-Dec-10,2849.23,2876.99,2882.76,2849.23,0
22-Dec-10,2876.24,2869.63,2882.88,2869.63,0
23-Dec-10,2873.91,2864.52,2875.48,2854.01,0
27-Dec-10,2859.28,2826.51,2862.32,2815.56,0
28-Dec-10,2831.93,2824.3,2840.56,2820.84,0
29-Dec-10,2832.06,2841.23,2851.1,2829.85,0
30-Dec-10,2842.93,2807.04,2846,2802.37,0
03-Jan-11,2807.76,2839.43,2848.49,2807.76,0
04-Jan-11,2840.41,2844.17,2868.31,2828.31,0
05-Jan-11,2841.82,2833.74,2841.82,2788.1,0
06-Jan-11,2836.51,2836.23,2867.23,2831.54,0
07-Jan-11,2829.21,2808.25,2839.84,2802.37,0
10-Jan-11,2800.3,2760.88,2800.3,2756.49,0
11-Jan-11,2769.62,2796.6,2801.34,2763.08,0
12-Jan-11,2801.46,2879.11,2879.74,2801.46,0
13-Jan-11,2880.72,2915.62,2916.04,2880.72,0
14-Jan-11,2905.96,2920.4,2925.18,2890.27,0
17-Jan-11,2920.7,2910.63,2922.09,2902.57,0
18-Jan-11,2916.84,2945.62,2949.59,2916.84,0
19-Jan-11,2949.54,2923.76,2952.94,2922.74,0
20-Jan-11,2919.75,2927.42,2943.42,2911.5,0
21-Jan-11,2934.59,2970.56,2999.77,2934.59,0
24-Jan-11,2974.95,2979.06,2988.33,2953.66,0
25-Jan-11,2986.53,2957.78,2994.4,2952.98,0
26-Jan-11,2971.11,2967.78,2990.52,2964.54,0
27-Jan-11,2963.31,2989.75,3004.27,2952.42,0
28-Jan-11,2984.59,2954.13,3003.49,2954.13,0
31-Jan-11,2951.63,2953.63,2969.16,2917.98,0
01-Feb-11,2967.26,3006.81,3010.03,2960.66,0
02-Feb-11,3010.52,3012.7,3022.61,2996.57,0
03-Feb-11,3008.84,2995.49,3009.82,2976.06,0
04-Feb-11,3002.55,3003.19,3012.3,2987.42,0
07-Feb-11,3008.02,3031.18,3041.71,3004.88,0
08-Feb-11,3029.83,3042.5,3044.01,3019.09,0
09-Feb-11,3037.01,3031.62,3050.6,3028.87,0
10-Feb-11,3026.06,3025.68,3026.17,2990.44,0
11-Feb-11,3016.04,3024.37,3038.78,2986,0
14-Feb-11,3034.75,3018.38,3045.09,3011.55,0
15-Feb-11,3015.31,3030.46,3038.8,3009.79,0
16-Feb-11,3035.33,3061.92,3074,3035.33,0
17-Feb-11,3066.39,3064.54,3072.37,3043.66,0
18-Feb-11,3069.28,3068,3077.24,3046.15,0
21-Feb-11,3065.06,3012.34,3065.73,3005.41,0
22-Feb-11,3003.79,2983.33,3004.27,2971.49,0
23-Feb-11,2979.7,2954.92,2992.4,2950.27,0
24-Feb-11,2944.3,2949.13,2957.94,2930.06,0
25-Feb-11,2956.77,2985.02,2994.22,2952.79,0
28-Feb-11,2983.22,3013.09,3030.65,2966.09,0
01-Mar-11,3021.45,2983.27,3041.39,2971.86,0
02-Mar-11,2970.11,2958.8,2974.15,2940.87,0
03-Mar-11,2968.65,2969.24,3006.24,2954.82,0
04-Mar-11,2974.03,2949.18,2998.16,2942.62,0
07-Mar-11,2942.41,2931.42,2976.07,2925.74,0
08-Mar-11,2941.48,2945.42,2953.04,2909.48,0
09-Mar-11,2949.05,2935.11,2963.02,2927.29,0
10-Mar-11,2914.17,2909.73,2921.3,2889.1,0
11-Mar-11,2895.55,2883.84,2898.04,2873.06,0
14-Mar-11,2883.84,2852.11,2895.7,2844.56,0
15-Mar-11,2821.69,2784.2,2821.69,2726.91,0
16-Mar-11,2794.25,2721.24,2805.03,2717.74,0
17-Mar-11,2739.28,2786.16,2798.7,2727.84,0
18-Mar-11,2796.71,2792.61,2835.43,2788.32,0
21-Mar-11,2819.7,2860.81,2860.82,2819.49,0
22-Mar-11,2862.65,2854.79,2882.33,2845.26,0
23-Mar-11,2847.64,2866.23,2866.93,2835.51,0
24-Mar-11,2861.13,2909.78,2911.75,2848.26,0
25-Mar-11,2917.28,2911.33,2926.02,2903.29,0
28-Mar-11,2908.53,2914.76,2925.42,2900.79,0
29-Mar-11,2919.4,2910.93,2921.96,2884.92,0
30-Mar-11,2929.06,2936.44,2941.09,2925.3,0
31-Mar-11,2938.82,2910.91,2944.75,2910.91,0
01-Apr-11,2923.02,2962.92,2964.36,2922.96,0
04-Apr-11,2958.08,2955.84,2968.04,2951.56,0
05-Apr-11,2955.36,2950.96,2955.86,2932.75,0
06-Apr-11,2956.61,2971.48,2983.9,2935.98,0
07-Apr-11,2972.55,2963.69,2992.21,2960.45,0
08-Apr-11,2977.78,2984.66,2991.68,2975.3,0
11-Apr-11,2983.4,2974.58,2984.75,2965.09,0
12-Apr-11,2956.11,2932.33,2964.22,2925.91,0
13-Apr-11,2942.57,2949.98,2967.47,2935.54,0
14-Apr-11,2934.95,2917.72,2938.46,2900.16,0
15-Apr-11,2920.37,2919.05,2924.28,2902.84,0
18-Apr-11,2915.88,2847.96,2915.88,2833.07,0
19-Apr-11,2856.67,2857.61,2874.19,2852.12,0
20-Apr-11,2874.09,2921.43,2925.69,2874.09,0
21-Apr-11,2932.34,2936.3,2948.29,2925.49,0
26-Apr-11,2930.25,2955.36,2956.98,2927.93,0
27-Apr-11,2957.38,2977.59,2987.97,2951.57,0
28-Apr-11,2988.64,3005.33,3009.07,2987.73,0
29-Apr-11,3003.96,3011.25,3012.76,2994.23,0
02-May-11,3025,3008.89,3029.68,3008.89,0
03-May-11,3006.33,3000.39,3007.4,2982.24,0
04-May-11,2994.65,2952.02,3008.76,2944.58,0
05-May-11,2952.26,2926.54,2956.19,2906.39,0
06-May-11,2924.7,2952.9,2957.29,2909.58,0
09-May-11,2942.16,2902.4,2943.02,2895.55,0
10-May-11,2905.08,2939.02,2949.21,2898.99,0
11-May-11,2944.07,2942.43,2962.89,2935.84,0
12-May-11,2920.68,2917.05,2920.68,2889.93,0
13-May-11,2922.88,2894.6,2939.56,2889.83,0
16-May-11,2876.04,2881.31,2888.44,2853.53,0
17-May-11,2874.78,2849.6,2891.18,2849.6,0
18-May-11,2866.42,2867.3,2878.28,2851.26,0
19-May-11,2877.84,2890.6,2909.15,2864.94,0
20-May-11,2888.74,2853.98,2910.58,2844.44,0
23-May-11,2827.62,2794.26,2827.62,2790.99,0
24-May-11,2798.41,2801.27,2816.65,2798.41,0
25-May-11,2787.93,2816.84,2822.99,2777.73,0
26-May-11,2819.73,2799.82,2834.25,2788.81,0
27-May-11,2819.61,2819.4,2838.38,2809.73,0
30-May-11,2818.12,2814.34,2829.02,2809.5,0
31-May-11,2830.57,2861.92,2873.88,2830.57,0
01-Jun-11,2868.54,2827.66,2871.69,2818.73,0
02-Jun-11,2813.65,2782.57,2813.65,2782.57,0
03-Jun-11,2787.74,2789.11,2794.26,2751.04,0
06-Jun-11,2787.46,2765.33,2787.46,2756.46,0
07-Jun-11,2766.8,2774.5,2787.44,2761.96,0
08-Jun-11,2768.7,2752.06,2768.7,2737.29,0
09-Jun-11,2751.86,2778.12,2785.58,2740.68,0
10-Jun-11,2773.41,2732.54,2782.12,2725.65,0
13-Jun-11,2734.7,2733.95,2748.47,2722.76,0
14-Jun-11,2750.48,2779.94,2790.22,2750.48,0
15-Jun-11,2772.07,2731.5,2772.07,2727.25,0
16-Jun-11,2716.59,2730.62,2731.95,2692.95,0
17-Jun-11,2722.01,2770.12,2782.26,2700.9,0
20-Jun-11,2764.52,2748.01,2764.52,2718.18,0
21-Jun-11,2760.67,2801.99,2801.99,2760.67,0
22-Jun-11,2803.22,2795.07,2806.13,2783.44,0
23-Jun-11,2786.09,2730.86,2786.09,2722.04,0
24-Jun-11,2752.19,2715.88,2780.25,2707.45,0
27-Jun-11,2711.42,2723.93,2731.93,2702.1,0
28-Jun-11,2730.57,2750.49,2763.69,2715.32,0
29-Jun-11,2763.4,2802.55,2815.89,2763.4,0
30-Jun-11,2809.2,2848.53,2848.53,2804.29,0
01-Jul-11,2848.9,2875.67,2887.3,2839.72,0
04-Jul-11,2878.26,2870.19,2878.26,2863.44,0
05-Jul-11,2865.44,2850.51,2870.39,2846.05,0
06-Jul-11,2850.58,2832.63,2850.58,2816.19,0
07-Jul-11,2842.81,2844.51,2878.71,2829.21,0
08-Jul-11,2852.71,2790.09,2858.98,2787.37,0
11-Jul-11,2771.66,2709.14,2771.66,2693.94,0
12-Jul-11,2685.23,2693.53,2703.24,2608.04,0
13-Jul-11,2686.84,2715.05,2722.74,2678.42,0
14-Jul-11,2699.58,2695.29,2713.83,2681.53,0
15-Jul-11,2684.81,2675.38,2693.31,2662.82,0
18-Jul-11,2663.4,2622.36,2663.4,2617.37,0
19-Jul-11,2631.99,2657.45,2673.29,2631.99,0
20-Jul-11,2670.55,2705.75,2708.12,2665.86,0
21-Jul-11,2712.3,2763.34,2778.74,2675.92,0
22-Jul-11,2763.44,2772.6,2796.57,2754.07,0
25-Jul-11,2759.24,2742.7,2763.99,2737.12,0
26-Jul-11,2749.93,2739.65,2759.87,2721.82,0
27-Jul-11,2736.01,2693.71,2736.01,2676.58,0
28-Jul-11,2678.16,2692.76,2697.17,2652.12,0
29-Jul-11,2674.88,2670.37,2684.59,2631.26,0
01-Aug-11,2691.93,2593.34,2709.04,2593.26,0
02-Aug-11,2581.59,2544.89,2591.5,2543.63,0
03-Aug-11,2531.68,2497.83,2551.33,2478.61,0
04-Aug-11,2523.71,2412.29,2538.07,2412.29,0
05-Aug-11,2375.01,2375.15,2452.98,2346.29,0
08-Aug-11,2362.62,2286.91,2428.55,2285.06,0
09-Aug-11,2287.16,2294.24,2341.7,2167.71,0
10-Aug-11,2313.66,2153.77,2334.8,2146.07,0
11-Aug-11,2185.15,2215.45,2223.31,2077.06,0
12-Aug-11,2214.18,2307.33,2312.88,2166.58,0
15-Aug-11,2320.62,2324.48,2339.92,2306.24,0
16-Aug-11,2309.57,2323.67,2323.67,2269.99,0
17-Aug-11,2313.37,2331.12,2355.67,2281.88,0
18-Aug-11,2313.16,2206.61,2313.16,2177.29,0
19-Aug-11,2203.18,2159.07,2203.18,2117.68,0
22-Aug-11,2148,2183.39,2227.14,2140.32,0
23-Aug-11,2199.9,2199.98,2239.91,2173.79,0
24-Aug-11,2209.12,2238.7,2258.13,2191.74,0
25-Aug-11,2251.86,2216.7,2273.42,2197.38,0
26-Aug-11,2216.37,2190.44,2220.34,2140.57,0
29-Aug-11,2208.62,2239.3,2253.33,2208.62,0
30-Aug-11,2252.2,2239.14,2264.09,2216.31,0
31-Aug-11,2248.31,2302.08,2314.87,2240.28,0
01-Sep-11,2309.64,2305.75,2326.78,2265.23,0
02-Sep-11,2287.26,2220.72,2179.79,2207.21,0
05-Sep-11,2191.17,2107.27,2191.17,2092.71,0
06-Sep-11,2107.4,2080.1,2138.61,2063.58,0
07-Sep-11,2106.18,2151.16,2151.16,2106.18,0
08-Sep-11,2148.86,2163.4,2185.29,2131.36,0
09-Sep-11,2154.2,2073.67,2158.9,2069.64,0
12-Sep-11,2042.71,1995.01,2042.71,1971.02,0
13-Sep-11,2016.93,2036.64,2045.96,1948.65,0
14-Sep-11,2017.35,2083.38,2087.84,2007.87,0
15-Sep-11,2091.5,2155.62,2185.58,2091.5,0
16-Sep-11,2172.73,2159.28,2192.41,2145.89,0
19-Sep-11,2123.89,2096.1,2123.89,2080.16,0
20-Sep-11,2084.48,2140.41,2143.25,2076.68,0
21-Sep-11,2138.21,2098.49,2138.55,2093.89,0
22-Sep-11,2070.68,1995.75,2070.68,1985.38,0
23-Sep-11,2013.88,2026.03,2027.73,1935.89,0
26-Sep-11,2004.97,2083.35,2116.13,1993.71,0
27-Sep-11,2108.47,2194.03,2194.43,2108.47,0
28-Sep-11,2179.13,2176.64,2221.12,2159.46,0
29-Sep-11,2168.2,2212.44,2232.02,2162.17,0
30-Sep-11,2204.93,2179.66,2204.93,2153.27,0
03-Oct-11,2146.7,2138.24,2153.9,2108.72,0
04-Oct-11,2117.88,2091.09,2117.88,2054.98,0
05-Oct-11,2118.75,2179.42,2180.22,2115.38,0
06-Oct-11,2191.07,2248.78,2248.78,2188.76,0
07-Oct-11,2248.48,2269.19,2290.73,2237.36,0
10-Oct-11,2288.16,2320.8,2322.57,2267.94,0
11-Oct-11,2315.29,2315.97,2320.57,2285.63,0
12-Oct-11,2311.47,2372.15,2378.92,2293.37,0
13-Oct-11,2361.62,2332.52,2384.41,2319.73,0
14-Oct-11,2339.65,2355.48,2379.86,2320.55,0
17-Oct-11,2368.79,2315.89,2393.4,2303.01,0
18-Oct-11,2298.05,2306.81,2314.01,2269.53,0
19-Oct-11,2316.72,2330.08,2345.12,2311.61,0
20-Oct-11,2311.92,2271.77,2324.77,2268.01,0
21-Oct-11,2283.85,2337.51,2340.81,2279.25,0
24-Oct-11,2346.83,2367.07,2372.25,2323.69,0
25-Oct-11,2360.56,2343.96,2375.17,2321.86,0
26-Oct-11,2342.73,2335.06,2380.24,2316.62,0
27-Oct-11,2361.68,2476.92,2482.92,2361.68,0
28-Oct-11,2480.89,2462.36,2506.22,2449.09,0
31-Oct-11,2443.68,2385.22,2443.68,2385.22,0
01-Nov-11,2352.76,2259.73,2352.76,2241.69,0
02-Nov-11,2278.7,2291.89,2301.29,2240.16,0
03-Nov-11,2254.53,2347.94,2373,2238.16,0
04-Nov-11,2355.96,2291.47,2370.38,2278.75,0
07-Nov-11,2275.16,2275.92,2307.18,2231.68,0
08-Nov-11,2279.44,2303.2,2347.25,2276.68,0
09-Nov-11,2318.95,2249.39,2334.11,2225.75,0
10-Nov-11,2223.49,2254.92,2291.31,2211.37,0
11-Nov-11,2259.32,2324.81,2329.54,2252.03,0
14-Nov-11,2333.27,2288.32,2344.81,2273.83,0
15-Nov-11,2274.3,2254,2281.45,2227.88,0
16-Nov-11,2249.05,2267.96,2299.11,2238.39,0
17-Nov-11,2261.93,2242.78,2270.83,2225.7,0
18-Nov-11,2233.3,2236.68,2264.25,2220.27,0
21-Nov-11,2226.25,2160.28,2226.25,2159.71,0
22-Nov-11,2172.52,2136.81,2189.59,2136.81,0
23-Nov-11,2123.39,2096.79,2146.36,2096.79,0
24-Nov-11,2108.42,2090.25,2134.33,2076.65,0
25-Nov-11,2090.66,2111.26,2121.15,2065.75,0
28-Nov-11,2128.58,2221.76,2221.76,2128.58,0
29-Nov-11,2215.16,2234.17,2245.86,2191.02,0
30-Nov-11,2218,2330.43,2341.32,2203.52,0
01-Dec-11,2328.62,2313.84,2342.15,2304.61,0
02-Dec-11,2331.4,2342.5,2371.22,2331.4,0
05-Dec-11,2357.91,2369.39,2384.41,2356.17,0
06-Dec-11,2356.28,2356.71,2372.41,2342.65,0
07-Dec-11,2379.69,2344.92,2402.39,2311.07,0
08-Dec-11,2357.82,2288.05,2373.34,2284.91,0
09-Dec-11,2277.16,2342.59,2346.59,2265.8,0
12-Dec-11,2332.48,2269.46,2332.48,2269.46,0
13-Dec-11,2271.14,2260.98,2289.22,2245.42,0
14-Dec-11,2252.44,2205.91,2261.75,2205.91,0
15-Dec-11,2212.74,2224.89,2244.49,2206.62,0
16-Dec-11,2229.73,2202.72,2240.99,2199,0
